plot,sp,fire hist,tag #,dead,storrie.dead,chips.live,storrie.live,other.live,notes
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.3,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.7,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.4,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.1,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.5,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.5,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.8,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,0.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.6,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.1,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,2.9,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.2,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,1.3,,,
2.4.4,QUKE FOCAL,SSKC,2378,,,3,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.3,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.2,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.4,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,3.3,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.3,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,2.1,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.5,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.5,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.5,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.3,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,2.1,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,2,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.2,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.8,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.7,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.2,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.8,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,0.6,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.5,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.4,,,
2.4.5,QUKE FOCAL,SSKC,2404,,,1.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,3.7,1.3,,,
2.4.6,QUKE FOCAL,SSKC,2413,,3.9,2.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,2.4,0.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2.1,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2.3,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2.5,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.2,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.9,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.3,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.9,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.5,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.9,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.7,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2.2,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.2,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.4,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,1.2,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,3.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,2,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,3.1,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.6,,,
2.4.6,QUKE FOCAL,SSKC,2413,,,0.9,,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,7.8,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,4.9,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,1.9,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,1.1,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,2.1,,
3.1.1,QUKE FOCAL,KSSC,2403,,,,1.4,,
3.1.2,QUKE FOCAL,SSSC,2390,,,,4.5,,
3.1.2,QUKE FOCAL,SSSC,2390,,,,1.7,,
3.1.3,QUKE FOCAL,KSSC,2387,1.2,,,0.8,,
3.1.3,QUKE FOCAL,KSSC,2387,0.7,,,1.6,,
3.1.3,QUKE FOCAL,KSSC,2387,0.6,,,2.3,,
3.1.3,QUKE FOCAL,KSSC,2387,0.5,,,3.8,,
3.1.3,QUKE FOCAL,KSSC,2387,0.3,,,2.5,,
3.1.3,QUKE FOCAL,KSSC,2387,,,,4.8,,
3.1.4,QUKE FOCAL,KSSC,2364,2.5,,,6.5,,
3.1.4,QUKE FOCAL,KSSC,2364,,,,3.4,,
3.1.4,QUKE FOCAL,KSSC,2364,,,,1.3,,
3.1.5,QUKE FOCAL,KSSC,2361,,5.2,,18.1,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,8.1,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,4.8,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,4.3,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,3.3,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,2,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,2.6,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,8.9,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,8.3,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,2.3,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,2.4,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,15.8,,
3.1.5,QUKE FOCAL,KSSC,2361,,,,2.2,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,6.7,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2.7,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,1.5,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,0.9,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,0.8,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,8.4,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2.6,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,4.3,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2.9,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2.3,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,1.6,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2.1,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,3,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,6.4,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,5.3,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,2,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,3,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,1.9,,
3.1.6,QUKE FOCAL,KSSC,2367,,,,1.5,,
3.2.1,QUKE FOCAL,SSSC,2312,,,,,,
3.2.2,QUKE FOCAL,SSKC,2315,,,0.8,,,"oak environs: 11 live ABCO, 5 live CATE, 2 live QUKE, 2 live PIPO"
3.2.2,QUKE FOCAL,SSKC,2315,,,1.1,,,"dead; 5 CATE, 3 ABCO, 1 QUKE"
3.2.2,QUKE FOCAL,SSKC,2315,,,0.7,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,3,
3.2.3,QUKE FOCAL,SSSC,2485,2.1,,,,2.8,
3.2.3,QUKE FOCAL,SSSC,2485,1.1,,,,1.9,
3.2.3,QUKE FOCAL,SSSC,2485,1.1,,,,1.5,
3.2.3,QUKE FOCAL,SSSC,2485,2.2,,,,0.9,
3.2.3,QUKE FOCAL,SSSC,2485,0.1,,,,0.7,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,2,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,0.6,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,1.1,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,0.8,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,1.7,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,4.4,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,5,,,,1.2,
3.2.3,QUKE FOCAL,SSSC,2485,7.8,,,,1.2,
3.2.3,QUKE FOCAL,SSSC,2485,10.1,,,,1.6,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,0.5,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,1.6,
3.2.3,QUKE FOCAL,SSSC,2485,5.3,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,2.8,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,4.8,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,3.6,,,,0.8,
3.2.3,QUKE FOCAL,SSSC,2485,6.7,,,,2,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,1.9,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,1.4,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,1.2,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,0.4,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,0.5,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,0.6,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,0.8,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,1.1,
3.2.3,QUKE FOCAL,SSSC,2485,0.4,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,0.8,,,,1.1,
3.2.3,QUKE FOCAL,SSSC,2485,2,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,2.1,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,0.8,
3.2.3,QUKE FOCAL,SSSC,2485,0.4,,,,0.9,
3.2.3,QUKE FOCAL,SSSC,2485,2.4,,,,2.8,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,1.7,
3.2.3,QUKE FOCAL,SSSC,2485,4,,,,1.8,
3.2.3,QUKE FOCAL,SSSC,2485,2.4,,,,1.6,
3.2.3,QUKE FOCAL,SSSC,2485,1.7,,,,1.2,
3.2.3,QUKE FOCAL,SSSC,2485,1.1,,,,1.2,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,0.6,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,0.5,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,1.4,
3.2.3,QUKE FOCAL,SSSC,2485,0.1,,,,1,
3.2.3,QUKE FOCAL,SSSC,2485,0.1,,,,0.3,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,0.4,
3.2.3,QUKE FOCAL,SSSC,2485,1.6,,,,0.7,
3.2.3,QUKE FOCAL,SSSC,2485,2.5,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,2.3,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.6,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.2,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.5,,,,,
3.2.3,QUKE FOCAL,SSSC,2485,0.3,,,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,3.6,1.2,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.4,2.3,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,3.2,1.2,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,4.3,1.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.1,2.2,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.1,2,0.7,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.3,2.8,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.1,2.3,0.8,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,,1.1,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,,1.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.3,,0.7,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.3,,0.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,,1.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.3,,0.5,,,
3.2.4,QUKE FOCAL,KSKC,2381,0.2,,1.5,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.7,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.8,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.5,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.8,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.4,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.7,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,2,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,2,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1.1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.8,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.9,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.6,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,0.3,,,
3.2.4,QUKE FOCAL,KSKC,2381,,,1,,,
3.2.5,QUKE FOCAL,KSSC,2362,,3.8,1.2,8.1,,
3.2.5,QUKE FOCAL,KSSC,2362,,7.3,1.8,9.3,,
3.2.5,QUKE FOCAL,KSSC,2362,,3.1,1.4,9.8,,
3.2.5,QUKE FOCAL,KSSC,2362,,2.6,0.5,9.1,,
3.2.5,QUKE FOCAL,KSSC,2362,,2.3,1.2,14.9,,
3.2.5,QUKE FOCAL,KSSC,2362,,7.4,0.9,15.2,,
3.2.5,QUKE FOCAL,KSSC,2362,,5.4,0.5,,,
3.2.5,QUKE FOCAL,KSSC,2362,,1.8,0.3,,,
3.2.5,QUKE FOCAL,KSSC,2362,,0.5,0.5,,,
3.2.5,QUKE FOCAL,KSSC,2362,,2.3,0.4,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.3,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.8,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,1.6,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,1.1,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.6,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,4.1,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,1.4,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.9,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.5,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.6,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,1.5,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.5,,,
3.2.5,QUKE FOCAL,KSSC,2362,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,7.5,1.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,2.1,1.9,,,
3.2.6,QUKE FOCAL,KSKC,2360,,2.7,0.9,,,
3.2.6,QUKE FOCAL,KSKC,2360,,5.8,3.4,,,
3.2.6,QUKE FOCAL,KSKC,2360,,3.7,2.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,5,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,8.2,0.7,,,
3.2.6,QUKE FOCAL,KSKC,2360,,9.1,2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,9.4,3.4,,,
3.2.6,QUKE FOCAL,KSKC,2360,,2.3,3.2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,3.3,2.3,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.9,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.9,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.3,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,3.3,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,3.5,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.5,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.9,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.5,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.5,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,1.3,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.8,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,3.5,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,2.1,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.6,,,
3.2.6,QUKE FOCAL,KSKC,2360,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,4.9,,1.6,,,
3.3.2,QUKE FOCAL,KSKC,2402,4.4,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,7.5,,0.4,,,
3.3.2,QUKE FOCAL,KSKC,2402,4.2,,0.6,,,
3.3.2,QUKE FOCAL,KSKC,2402,3.9,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,3.9,,1.4,,,
3.3.2,QUKE FOCAL,KSKC,2402,3,,2.2,,,
3.3.2,QUKE FOCAL,KSKC,2402,7.4,,2.1,,,
3.3.2,QUKE FOCAL,KSKC,2402,8,,1.7,,,
3.3.2,QUKE FOCAL,KSKC,2402,5.8,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,5.2,,1,,,
3.3.2,QUKE FOCAL,KSKC,2402,7.9,,1,,,
3.3.2,QUKE FOCAL,KSKC,2402,2.9,,2.4,,,
3.3.2,QUKE FOCAL,KSKC,2402,4.7,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.4,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.2,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.6,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.7,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.4,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.2,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.3,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2.2,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2.6,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.6,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2.1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,2.1,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.5,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.7,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,1.9,,,
3.3.2,QUKE FOCAL,KSKC,2402,,,0.8,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.8,,1.9,,,"has storrie burned down, 1 storrie standing"
3.3.3,QUKE FOCAL,KSKC,2491,0.7,,0.8,,,pre-storrie focal 
3.3.3,QUKE FOCAL,KSKC,2491,0.3,,1,,,1/2 of plot in 4-4
3.3.3,QUKE FOCAL,KSKC,2491,0.5,,1,,,
3.3.3,QUKE FOCAL,KSKC,2491,4,,1.1,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.6,,1,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.7,,2.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,5,,3.2,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.4,,2,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.3,,0.5,,,
3.3.3,QUKE FOCAL,KSKC,2491,0.3,,1.1,,,
